vsid,weight,gender,age_group4,education,income,region,metro,race,hispanic,pid_base,pid_lean,vote_2024,votechoice_2024
3f997961-c993-4d9f-9d7a-31e7980af774,1.124531913,Female,50-64,High school graduate or GED,"$75,000 to under $100,000",West,Metropolitan,White,Yes,Democrat,,I voted,Kamala Harris
c708d9f5-c2c2-4b09-87f0-a16245c57351,0.550820485,Male,30-49,Some high school or less,"Less than $15,000",,,Black or African-American,No,Democrat,,I voted,Kamala Harris
9764ccf1-d4f9-4a2a-88e3-832be92bcc53,0.659761552,Male,30-49,Post-graduate degree,"$100,000 to under $150,000",South,Non-metro,White,No,Democrat,,I voted,Kamala Harris
900c12c7-001b-4c24-8599-a67a9629f3b3,1.342476234,Female,30-49,4-year or bachelor degree,"$50,000 to under $75,000",West,Metropolitan,Mixed race,Yes,Other or none,Neither,I did not vote,
e0a31b92-c773-423b-a772-751446ad6457,2.016775925,Male,50-64,Post-graduate degree,"$75,000 to under $100,000",West,Metropolitan,White,Yes,Republican,,I voted,Someone else
ca86c09a-2b3c-40b7-9517-135d359f8838,0.841849595,Male,65+,"Some college, no degree","$50,000 to under $75,000",Northeast,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
9ef3fe49-d03d-4936-bba5-aee81ca0648f,1.019587587,Male,65+,2-year or associate degree,"$100,000 to under $150,000",South,Metropolitan,White,No,Republican,,I voted,Kamala Harris
6a20c07b-6b19-4020-9e64-f6daf05e9e2a,0.982198878,Female,30-49,High school graduate or GED,"Less than $15,000",South,Metropolitan,White,No,Independent,Neither,I was not registered to vote,
45d21b6e-1b0b-4f99-866d-673b31e46b33,0.654191999,Female,50-64,Post-graduate degree,"$15,000 to under $50,000",West,Metropolitan,White,No,Independent,Neither,I did not vote,
38ba40ea-c09d-4f7d-97c9-512cba510461,0.719206367,Male,50-64,"Some college, no degree","$75,000 to under $100,000",South,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
a58e73ff-c5a9-435e-aa93-fef5499d4083,0.986780426,Male,50-64,"Some college, no degree","$15,000 to under $50,000",West,Metropolitan,Mixed race,Yes,Independent,Neither,I did not vote,
25ba2650-9202-48be-a34c-485d32cb82dd,1.022151314,Female,50-64,Some high school or less,"Less than $15,000",South,Metropolitan,White,No,Other or none,Neither,I was not registered to vote,
a922d73d-0525-477d-865c-1e6f0a6194f1,1.52979491,Male,18-29,4-year or bachelor degree,"$50,000 to under $75,000",West,Metropolitan,Some other race,Yes,Democrat,,I voted,Kamala Harris
2c847e35-23d5-427e-848b-6e1e20668132,0.659761552,Male,30-49,4-year or bachelor degree,"$100,000 to under $150,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
43c2f940-cf6c-4cc2-8b5f-f7f7cd58dd1e,1.057447861,Male,65+,2-year or associate degree,"$50,000 to under $75,000",Northeast,Metropolitan,Black or African-American,Yes,Democrat,,I voted,Kamala Harris
b15b9f62-7acc-4f60-90f6-abd42618d9eb,1.092684565,Female,30-49,4-year or bachelor degree,"$75,000 to under $100,000",South,Metropolitan,White,No,Other or none,Neither,I voted,Someone else
a42b4d5d-e362-43f5-b4a5-9f12f921b9cd,1.332794842,Male,50-64,Post-graduate degree,"More than $200,000",South,Metropolitan,White,No,Independent,Neither,I voted,Someone else
0b4dac5a-d2d2-43fc-95df-006152145675,0.634573351,Male,30-49,4-year or bachelor degree,"$100,000 to under $150,000",Northeast,Metropolitan,White,No,Independent,Neither,I voted,Kamala Harris
d146e04d-2e09-4ba6-b7bc-519809f3d48c,2.95148634,Male,18-29,"Some college, no degree","$75,000 to under $100,000",South,Metropolitan,Asian or Asian-American,No,Independent,The Republican Party,I voted,Someone else
b40eb618-bc49-4dc6-83c0-73a664531ddc,0.803681081,Male,65+,4-year or bachelor degree,"$100,000 to under $150,000",South,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
4cdc0041-9c37-4372-bd26-3ee63d2c782c,0.989842945,Male,65+,Post-graduate degree,"More than $200,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
f2a87211-cc02-43c7-bcd8-a849c20e44bd,0.315063538,Female,30-49,2-year or associate degree,"$15,000 to under $50,000",Midwest,Metropolitan,Black or African-American,No,Democrat,,I voted,Kamala Harris
cd52c200-40d5-4fe0-be3f-916bc1c25468,0.794798233,Male,30-49,4-year or bachelor degree,"$100,000 to under $150,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
9cfbc2f2-40e0-4de6-94fe-77df790be6b2,0.66038559,Male,50-64,4-year or bachelor degree,"$50,000 to under $75,000",South,Non-metro,White,No,Independent,The Democratic Party,I voted,Kamala Harris
71af4184-848f-4b83-a98e-55f006f0af0b,1.305210246,Female,18-29,4-year or bachelor degree,"More than $200,000",South,Metropolitan,White,Yes,Democrat,,I voted,Kamala Harris
22da4074-4020-412e-a055-888b241b3a15,0.769121696,Male,30-49,Post-graduate degree,"$50,000 to under $75,000",West,Metropolitan,Asian or Asian-American,No,Democrat,,I voted,Kamala Harris
fc45004e-0fb9-4ec4-9f09-274c17b49df8,0.701041399,Female,65+,4-year or bachelor degree,"$100,000 to under $150,000",West,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
29b20ac2-a149-48c0-9762-89637b410fd7,0.926541661,Male,30-49,Post-graduate degree,"$100,000 to under $150,000",Midwest,Metropolitan,Asian or Asian-American,No,Republican,,I voted,Donald Trump
7bdcc86f-cdec-4760-a577-94fc6916b303,1.245149257,Male,18-29,4-year or bachelor degree,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
54373fac-03b3-43c0-9eb7-351e3d25c997,0.674277227,Female,65+,4-year or bachelor degree,"$50,000 to under $75,000",Northeast,Metropolitan,White,No,Independent,The Republican Party,I voted,Kamala Harris
3800f711-826a-4cf3-8e60-0172ac4b623a,1.064474374,Male,50-64,"Some college, no degree","$75,000 to under $100,000",South,Metropolitan,White,Yes,Republican,,I voted,Donald Trump
31c37257-0f6c-422f-a18f-1ee7b4a5a880,2.277433171,Female,18-29,High school graduate or GED,"$15,000 to under $50,000",West,Non-metro,White,Yes,Other or none,The Democratic Party,I did not vote,
68b4c4d2-51e6-480e-b2a8-fefb7f794124,0.841849595,Male,65+,"Some college, no degree","$150,000 to under $200,000",Northeast,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
b89ebf17-1abe-43de-b642-3a6c9a13db1d,0.828062232,Female,30-49,"Some college, no degree","$100,000 to under $150,000",West,Metropolitan,Pacific Islander,No,Republican,,I voted,Donald Trump
2db68c27-139b-4062-be89-227e2ce62773,2.6604955,Female,18-29,"Some college, no degree","$50,000 to under $75,000",Midwest,Metropolitan,White,No,Republican,,I did not vote,
0f0cad44-0722-4a10-9b86-c52f78565945,1.546593766,Male,65+,High school graduate or GED,"$100,000 to under $150,000",West,Metropolitan,White,No,Republican,,I voted,Donald Trump
814260c7-380d-473f-8651-297d22286f5b,0.686598359,Male,50-64,4-year or bachelor degree,"$150,000 to under $200,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
dc8e1cbb-affd-4fe2-b74c-0d15540878a9,0.609549221,Female,30-49,High school graduate or GED,"Less than $15,000",Midwest,Non-metro,White,No,Republican,,I voted,Donald Trump
8b49ef11-f953-48dc-8e9e-ea9d7f494bb3,0.701041399,Female,65+,Post-graduate degree,"$100,000 to under $150,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
01705792-81d8-49a9-98ec-b311c0eec9c8,0.872703496,Female,30-49,2-year or associate degree,"$50,000 to under $75,000",South,Metropolitan,White,Yes,Republican,,I voted,Donald Trump
ae159d1d-efdf-4d3b-abd9-c459c1e1d391,0.725115871,Female,50-64,"Some college, no degree","$75,000 to under $100,000",South,Metropolitan,Black or African-American,Yes,Independent,Neither,I voted,Kamala Harris
a69a0f2f-6e68-4e22-ae20-57565a961bd6,0.572977233,Female,50-64,4-year or bachelor degree,"$150,000 to under $200,000",South,Metropolitan,White,No,Independent,Neither,I voted,Donald Trump
171ca07b-98a9-459f-9592-764e5ba4b639,0.569457024,Male,65+,4-year or bachelor degree,"$15,000 to under $50,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
f1dbbefe-baf3-4a9e-b714-f145ae5ba6b6,0.617173665,Male,50-64,High school graduate or GED,"$15,000 to under $50,000",South,Non-metro,White,No,Democrat,,I voted,Kamala Harris
20c812bf-fdf6-4e67-81f8-23f066dcfcd8,2.277433171,Female,18-29,High school graduate or GED,"Less than $15,000",Northeast,Metropolitan,Some other race,Yes,Other or none,Neither,I did not vote,
6eb4be51-7e51-4c03-8fe1-55dd859fef61,0.759133541,Female,65+,High school graduate or GED,"$15,000 to under $50,000",Midwest,Non-metro,White,No,Republican,,I voted,Donald Trump
e52d4e98-3db8-43fa-9aa5-27b71d44e7ba,0.678116256,Female,30-49,4-year or bachelor degree,"$100,000 to under $150,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
64b0d2b1-ec50-4918-b179-7a98052511ec,1.03685268,Male,65+,"Some college, no degree","$50,000 to under $75,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
1aee0a57-00d6-49c6-95df-3baed7596bf7,0.705699668,Female,50-64,Post-graduate degree,"$100,000 to under $150,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
d4189ab8-963a-458b-823c-e1c92d279fcd,1.275732203,Male,18-29,"Some college, no degree","$75,000 to under $100,000",West,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
1aff5d7b-2769-4976-b646-46ec58eebf27,0.519040072,Female,65+,2-year or associate degree,"$15,000 to under $50,000",West,Metropolitan,Some other race,Yes,Democrat,,I voted,Kamala Harris
ddd3ce6f-322c-4992-894b-e0863cf74e0a,1.324366053,Female,30-49,Post-graduate degree,"$150,000 to under $200,000",Northeast,Metropolitan,Asian or Asian-American,No,Democrat,,I was not registered to vote,
626bf4c0-0bbf-45ba-b843-41415cdc1fe0,0.858915157,Male,30-49,4-year or bachelor degree,"$15,000 to under $50,000",West,Metropolitan,Mixed race,No,Independent,Neither,I did not vote,
9998c24e-5378-40dd-8f16-451c29f8d18f,0.866409914,Male,50-64,"Some college, no degree","$75,000 to under $100,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
00e9f486-03a2-42a5-b4a3-3e901c150665,2.759287492,Female,18-29,2-year or associate degree,"$50,000 to under $75,000",South,Metropolitan,White,Yes,Democrat,,I was not registered to vote,
84c3dd4c-23f9-47c7-a672-58f4c2f5a4b8,0.790298631,Male,65+,Post-graduate degree,"More than $200,000",South,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
7452b224-b83b-4b9d-9f04-a6113ce3cc2d,0.816665841,Male,30-49,2-year or associate degree,"$50,000 to under $75,000",Northeast,Metropolitan,White,Yes,Independent,Neither,I voted,Kamala Harris
b3882285-b94d-467d-a757-9d979307f550,0.794798233,Male,30-49,4-year or bachelor degree,"$150,000 to under $200,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
791e7bb8-91e4-4956-9b40-8faa9c1a8b95,1.273804759,Female,30-49,4-year or bachelor degree,"$50,000 to under $75,000",West,Metropolitan,Asian or Asian-American,No,Other or none,Neither,I was not registered to vote,
d2af1a0d-d456-436f-9e97-966b61017859,0.486669039,Female,30-49,High school graduate or GED,"$15,000 to under $50,000",Midwest,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
4aec4ed9-9687-4f75-871b-421bd1b472ed,1.627504225,Male,50-64,2-year or associate degree,"$50,000 to under $75,000",Midwest,Metropolitan,Asian or Asian-American,No,Other or none,The Democratic Party,I was not registered to vote,
16c1ce57-c570-42ae-817d-15726e9424be,0.46982817,Male,30-49,2-year or associate degree,"$15,000 to under $50,000",South,Metropolitan,White,Yes,Other or none,Neither,I voted,Kamala Harris
9a402cba-4f79-468b-8459-069f2355cac5,0.698224809,Male,50-64,Post-graduate degree,"More than $200,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Donald Trump
2b980ac8-1536-48ef-8aab-6d299c4ea642,0.915292675,Female,50-64,High school graduate or GED,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
dea06b83-f9dc-4e6d-a665-3607a1a1a73d,0.562903911,Female,30-49,Post-graduate degree,"$150,000 to under $200,000",West,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
f4203520-61e1-48af-876d-e6d7c501399e,1.059532099,Female,30-49,High school graduate or GED,"$100,000 to under $150,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
8ca4ee97-ca2b-4ea4-9c57-67c6135f9fa2,0.866409914,Male,50-64,2-year or associate degree,"$100,000 to under $150,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
fcfd3487-9cd4-4311-92d2-42f520c0eed5,0.860690809,Male,65+,"Some college, no degree","$50,000 to under $75,000",West,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
f7eaef3e-579e-4598-930f-c7bb31b0c3be,1.022151314,Female,50-64,High school graduate or GED,"$15,000 to under $50,000",Midwest,Metropolitan,White,No,Other or none,Neither,I did not vote,
5abf2c50-313c-4f67-81b3-702fa897c8aa,1.305210246,Female,18-29,Post-graduate degree,"$100,000 to under $150,000",South,Metropolitan,White,Yes,Democrat,,I voted,Kamala Harris
9053a9a6-bcb5-47ea-b33c-42039c6e0495,0.495155751,Male,65+,"Some college, no degree","Less than $15,000",West,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
fe85097a-450a-4d52-ae0a-7a3efd2782f2,0.810585445,Male,30-49,Post-graduate degree,"$150,000 to under $200,000",Northeast,Metropolitan,Mixed race,Yes,Democrat,,I voted,Kamala Harris
4bee8c17-9d1b-4ff1-a7e5-291f6a3678ee,0.38678987,Female,30-49,"Some college, no degree","$15,000 to under $50,000",West,Metropolitan,Mixed race,No,Independent,The Republican Party,I voted,Donald Trump
4805669c-9902-4c83-ab0d-6686bfbb0290,1.360831043,Female,65+,4-year or bachelor degree,"$150,000 to under $200,000",West,Metropolitan,White,No,Independent,Neither,I voted,Someone else
cd203c1b-3858-49df-a9f8-7b7d52f2193b,2.817669266,Male,18-29,Post-graduate degree,"$75,000 to under $100,000",Northeast,Metropolitan,Mixed race,No,Independent,The Democratic Party,I did not vote,
e1b1ac75-a902-4d43-b29d-735f205aa970,0.712461111,Female,50-64,2-year or associate degree,"$15,000 to under $50,000",Midwest,Metropolitan,White,No,Democrat,,I was not registered to vote,
300ebb77-4ae0-419a-b570-b58ceee96b0e,1.059532099,Female,30-49,High school graduate or GED,"$50,000 to under $75,000",Northeast,Non-metro,White,No,Republican,,I voted,Donald Trump
2a0d616d-ea44-439b-846b-401efea32fd0,1.235157038,Female,30-49,High school graduate or GED,"$50,000 to under $75,000",South,Non-metro,Asian or Asian-American,No,Republican,,I voted,Donald Trump
c0e0b3d5-ab9e-4292-ab1c-d42a6372db8d,1.137131175,Female,50-64,4-year or bachelor degree,"More than $200,000",Midwest,Metropolitan,White,No,Independent,Neither,I voted,Someone else
a4b605e9-74d5-4464-a24f-c858c81b954d,0.656209215,Female,30-49,Post-graduate degree,"$100,000 to under $150,000",Northeast,Metropolitan,Asian or Asian-American,No,Democrat,,I voted,Kamala Harris
b6f94565-bbac-4b65-99b7-bb960767e0d5,0.608048234,Female,30-49,High school graduate or GED,"$15,000 to under $50,000",West,Metropolitan,Mixed race,Yes,Independent,Neither,I voted,Donald Trump
8f5f80cf-7738-4051-828b-5dc7c0ed4bc9,1.594986255,Male,65+,Post-graduate degree,"$50,000 to under $75,000",Northeast,Metropolitan,White,No,Independent,The Republican Party,I voted,Someone else
cbd0411a-8b78-4b52-b4b9-cb30c14ab214,0.989842945,Male,65+,4-year or bachelor degree,"$100,000 to under $150,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
397ccbc4-be90-4193-bf89-e50c7631e47a,0.714433019,Male,30-49,Some high school or less,"$15,000 to under $50,000",South,Non-metro,White,No,Republican,,I voted,Donald Trump
2c1d41b3-f03e-43dc-950c-9051956bc6c9,1.477799189,Female,18-29,High school graduate or GED,"Less than $15,000",South,Non-metro,White,No,Republican,,,
fbf4d60b-5e83-4aaf-9890-a830ae236603,1.342476234,Female,30-49,4-year or bachelor degree,"$75,000 to under $100,000",West,Metropolitan,White,Yes,Independent,Neither,I did not vote,
f481ec6a-9901-4096-80fc-b322f2b32a5e,0.705699668,Female,50-64,4-year or bachelor degree,"$100,000 to under $150,000",South,Non-metro,White,No,Republican,,I voted,Donald Trump
bb6affd0-cb0a-4822-bfbf-b1378f6460fb,0.701041399,Female,65+,Post-graduate degree,"$100,000 to under $150,000",West,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
3d3f8eac-c2c1-4660-96d0-7851f633ead1,0.790298631,Male,65+,4-year or bachelor degree,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Independent,Neither,I voted,Kamala Harris
930d5caf-2891-4637-a562-c84c3b11cd3c,0.803681081,Male,65+,Post-graduate degree,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Other or none,The Republican Party,I voted,Donald Trump
9d2de4bd-687b-4e97-9742-d3abfd3b7624,0.866409914,Male,50-64,"Some college, no degree","$50,000 to under $75,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
63f6d579-5293-4be4-95cf-977746563650,1.009504364,Male,65+,4-year or bachelor degree,"$100,000 to under $150,000",Midwest,Metropolitan,White,Yes,Democrat,,I voted,Kamala Harris
4a6fb102-5ac2-48e5-802d-f790537e9b85,0.989842945,Male,65+,Post-graduate degree,"$100,000 to under $150,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
d76381f7-a567-4fb0-a456-c3b279a3eea4,0.844527031,Female,65+,4-year or bachelor degree,"$75,000 to under $100,000",South,Non-metro,White,No,Republican,,I voted,Donald Trump
0ff88b5c-392b-4ae4-81f9-cf49f285ceca,0.858915157,Male,30-49,4-year or bachelor degree,"$15,000 to under $50,000",Northeast,Metropolitan,Asian or Asian-American,No,Independent,The Democratic Party,I did not vote,
b09434e6-17a9-4197-ad97-3ecbccf9b7d2,0.844527031,Female,65+,4-year or bachelor degree,"$75,000 to under $100,000",South,Non-metro,White,No,Republican,,I voted,Donald Trump
936a876e-7097-443b-ab2b-b7f9589beb4e,0.756520544,Female,18-29,"Some college, no degree","$15,000 to under $50,000",South,Metropolitan,Native American or American Indian,Yes,Independent,The Democratic Party,I voted,Kamala Harris
42e64ff9-533e-4097-8c12-6aaa09cf9e27,0.936303802,Male,50-64,2-year or associate degree,"$15,000 to under $50,000",Midwest,Metropolitan,Mixed race,No,Independent,The Republican Party,I did not vote,
31b2657c-b8d0-4464-b253-58893ce1e9c0,1.03685268,Male,65+,"Some college, no degree","$50,000 to under $75,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
ba0e3de0-5a31-44d6-86eb-e4dfb7bb1c0a,0.821668055,Male,65+,4-year or bachelor degree,"$75,000 to under $100,000",Midwest,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
